# Time-averaged data for fix dave
# TimeStep v_rho
116133000 0.765322
116134000 0.765343
116135000 0.765341
116136000 0.765338
116137000 0.765344
116138000 0.765344
116139000 0.765354
116140000 0.76539
116141000 0.765423
116142000 0.765439
116143000 0.765478
116144000 0.765454
116145000 0.76543
116146000 0.765402
116147000 0.765377
116148000 0.765335
116149000 0.765312
116150000 0.765239
116151000 0.765202
116152000 0.765176
116153000 0.765152
116154000 0.765157
116155000 0.765141
116156000 0.765158
116157000 0.765186
116158000 0.765177
116159000 0.76523
116160000 0.765241
116161000 0.765265
116162000 0.765346
116163000 0.765388
116164000 0.765441
116165000 0.765467
116166000 0.765504
116167000 0.765525
116168000 0.765553
116169000 0.765577
116170000 0.765621
116171000 0.765611
116172000 0.765627
116173000 0.765667
116174000 0.765692
116175000 0.765697
116176000 0.765725
116177000 0.765699
116178000 0.765689
116179000 0.765719
116180000 0.765717
116181000 0.765726
116182000 0.765715
116183000 0.765727
116184000 0.765745
116185000 0.765761
116186000 0.765762
116187000 0.765794
116188000 0.765821
116189000 0.765856
116190000 0.765884
116191000 0.765915
116192000 0.765936
116193000 0.765932
116194000 0.765942
116195000 0.765927
116196000 0.765941
116197000 0.765944
116198000 0.765933
116199000 0.765938
116200000 0.765937
116201000 0.765929
116202000 0.765923
116203000 0.765948
116204000 0.765943
116205000 0.765941
116206000 0.765936
116207000 0.765909
116208000 0.765896
116209000 0.765921
116210000 0.765907
116211000 0.765893
116212000 0.76588
116213000 0.765876
116214000 0.765861
116215000 0.76587
116216000 0.765855
116217000 0.765846
116218000 0.765842
116219000 0.765823
116220000 0.765816
116221000 0.765805
116222000 0.765783
116223000 0.765753
116224000 0.765749
116225000 0.76573
116226000 0.765692
116227000 0.765664
116228000 0.765672
116229000 0.765663
116230000 0.765645
116231000 0.765668
116232000 0.76568
116233000 0.765661
116234000 0.765675
116235000 0.765685
116236000 0.765693
116237000 0.765702
116238000 0.765706
116239000 0.765693
116240000 0.765683
116241000 0.765676
116242000 0.76568
116243000 0.765673
116244000 0.765662
116245000 0.765653
116246000 0.765643
116247000 0.765639
116248000 0.765649
116249000 0.765647
116250000 0.765615
116251000 0.765579
116252000 0.765576
116253000 0.765555
116254000 0.765527
116255000 0.765488
116256000 0.765479
116257000 0.765467
116258000 0.765441
116259000 0.765432
116260000 0.76543
116261000 0.765418
116262000 0.765395
116263000 0.765371
116264000 0.765367
116265000 0.765311
116266000 0.765259
116267000 0.765247
116268000 0.765243
116269000 0.765244
116270000 0.765223
116271000 0.765239
116272000 0.765235
116273000 0.765216
116274000 0.765188
116275000 0.765183
116276000 0.765165
116277000 0.765149
116278000 0.765139
116279000 0.765132
116280000 0.765127
116281000 0.76511
116282000 0.765127
116283000 0.765121
116284000 0.765136
116285000 0.765152
116286000 0.765146
116287000 0.765149
116288000 0.765156
116289000 0.765145
116290000 0.765134
116291000 0.765132
116292000 0.765132
116293000 0.765131
116294000 0.765118
116295000 0.765109
116296000 0.765105
116297000 0.765087
116298000 0.765084
116299000 0.765085
116300000 0.765069
116301000 0.765052
116302000 0.765051
116303000 0.765064
116304000 0.765074
116305000 0.765086
116306000 0.765098
116307000 0.76511
116308000 0.765125
116309000 0.76514
116310000 0.765197
116311000 0.765227
116312000 0.765265
116313000 0.765283
116314000 0.765284
116315000 0.76529
116316000 0.76529
116317000 0.765283
116318000 0.765287
116319000 0.765282
116320000 0.765286
116321000 0.765261
116322000 0.765277
116323000 0.765285
116324000 0.765298
116325000 0.765328
116326000 0.765361
116327000 0.765366
116328000 0.765359
116329000 0.765354
116330000 0.765368
116331000 0.765377
116332000 0.765379
116333000 0.76537
116334000 0.765367
116335000 0.765364
116336000 0.765358
116337000 0.765349
116338000 0.765315
116339000 0.765298
116340000 0.765292
116341000 0.76529
116342000 0.765274
116343000 0.765267
116344000 0.765261
116345000 0.765222
116346000 0.76522
116347000 0.76521
116348000 0.765207
116349000 0.765197
116350000 0.765179
116351000 0.765141
116352000 0.765118
116353000 0.765123
116354000 0.765112
116355000 0.765099
116356000 0.765088
116357000 0.765071
116358000 0.765056
116359000 0.765036
116360000 0.765026
116361000 0.764999
116362000 0.764993
116363000 0.764985
116364000 0.764961
116365000 0.764946
116366000 0.764944
116367000 0.764942
116368000 0.764933
116369000 0.764933
116370000 0.764938
116371000 0.764943
116372000 0.764941
116373000 0.764939
116374000 0.764914
116375000 0.764906
116376000 0.764911
116377000 0.764916
116378000 0.764931
116379000 0.764932
116380000 0.764936
116381000 0.764958
116382000 0.764955
116383000 0.764959
116384000 0.764959
116385000 0.764954
116386000 0.764964
116387000 0.764942
116388000 0.764938
116389000 0.764942
116390000 0.764946
116391000 0.764951
116392000 0.764964
116393000 0.764963
116394000 0.764962
116395000 0.764955
116396000 0.764927
116397000 0.764934
116398000 0.764942
116399000 0.764941
116400000 0.764931
116401000 0.764928
116402000 0.76493
116403000 0.76493
116404000 0.764908
116405000 0.764907
116406000 0.764915
116407000 0.764925
116408000 0.764933
116409000 0.764953
116410000 0.764962
116411000 0.764975
116412000 0.764984
116413000 0.764983
116414000 0.764996
116415000 0.764996
116416000 0.764987
116417000 0.764992
116418000 0.765011
116419000 0.765009
116420000 0.765013
116421000 0.765028
116422000 0.765038
116423000 0.765035
116424000 0.765044
116425000 0.765048
116426000 0.765041
116427000 0.765044
116428000 0.765036
116429000 0.765027
116430000 0.765013
116431000 0.764999
116432000 0.764994
116433000 0.76498
116434000 0.764972
116435000 0.764972
116436000 0.76495
116437000 0.764948
116438000 0.764946
116439000 0.764931
116440000 0.764938
116441000 0.764935
116442000 0.764921
116443000 0.764905
116444000 0.764886
116445000 0.764885
116446000 0.76488
116447000 0.764869
116448000 0.764852
116449000 0.764853
116450000 0.764849
116451000 0.764842
116452000 0.764834
116453000 0.764834
116454000 0.764835
116455000 0.764839
116456000 0.764846
116457000 0.764843
116458000 0.764836
116459000 0.764823
116460000 0.764825
116461000 0.764836
116462000 0.764838
116463000 0.764849
116464000 0.764833
116465000 0.764836
116466000 0.764845
116467000 0.764837
116468000 0.764829
116469000 0.764825
116470000 0.764833
116471000 0.764839
116472000 0.764838
116473000 0.764839
116474000 0.764832
116475000 0.764834
116476000 0.764834
116477000 0.764843
116478000 0.764856
116479000 0.764859
116480000 0.764874
116481000 0.764895
116482000 0.764912
116483000 0.764925
116484000 0.764943
116485000 0.764942
116486000 0.764962
116487000 0.764952
116488000 0.764959
116489000 0.764953
116490000 0.764968
116491000 0.764986
116492000 0.764984
116493000 0.764996
116494000 0.765005
116495000 0.765006
116496000 0.765014
116497000 0.76502
116498000 0.765039
116499000 0.765047
116500000 0.765052
116501000 0.765059
116502000 0.76506
116503000 0.765066
116504000 0.765065
116505000 0.76507
116506000 0.765075
116507000 0.765069
116508000 0.765066
116509000 0.765054
116510000 0.765058
116511000 0.765057
116512000 0.765057
116513000 0.765054
116514000 0.765054
116515000 0.76504
116516000 0.765034
116517000 0.765045
116518000 0.76506
116519000 0.765075
116520000 0.765082
116521000 0.765088
116522000 0.765108
116523000 0.765114
116524000 0.765121
116525000 0.765126
116526000 0.76513
116527000 0.765142
116528000 0.765152
116529000 0.765166
116530000 0.765168
116531000 0.765155
116532000 0.765146
116533000 0.765149
116534000 0.765152
116535000 0.76514
116536000 0.765131
116537000 0.765132
116538000 0.765135
116539000 0.765142
116540000 0.765132
116541000 0.765136
116542000 0.765137
116543000 0.765141
116544000 0.765139
116545000 0.765142
116546000 0.765144
116547000 0.765135
116548000 0.765113
116549000 0.765123
116550000 0.765133
116551000 0.76513
116552000 0.765128
116553000 0.765128
116554000 0.765127
116555000 0.765122
116556000 0.765111
116557000 0.765108
116558000 0.765101
116559000 0.765096
116560000 0.765101
116561000 0.765105
116562000 0.765106
116563000 0.765107
116564000 0.76511
116565000 0.765117
116566000 0.765114
116567000 0.765112
116568000 0.765102
116569000 0.765096
116570000 0.765102
116571000 0.765101
116572000 0.765093
116573000 0.765084
116574000 0.765091
116575000 0.765093
116576000 0.76509
116577000 0.765077
116578000 0.765076
116579000 0.765079
116580000 0.76508
116581000 0.765078
116582000 0.765074
116583000 0.765079
116584000 0.765068
116585000 0.765051
116586000 0.765033
116587000 0.765026
116588000 0.765024
116589000 0.765011
116590000 0.765001
116591000 0.764988
116592000 0.764974
116593000 0.764959
116594000 0.764953
116595000 0.764961
116596000 0.764965
116597000 0.764973
116598000 0.764975
116599000 0.764982
116600000 0.76499
116601000 0.764999
116602000 0.765006
116603000 0.765008
116604000 0.765012
116605000 0.765024
116606000 0.765023
116607000 0.765014
116608000 0.765
116609000 0.764989
116610000 0.76499
116611000 0.764995
116612000 0.765003
116613000 0.765008
116614000 0.765003
116615000 0.764995
116616000 0.764999
116617000 0.765008
116618000 0.765011
116619000 0.765021
116620000 0.765022
116621000 0.765018
116622000 0.765018
116623000 0.765015
116624000 0.765016
116625000 0.765021
116626000 0.76501
116627000 0.765002
116628000 0.764995
116629000 0.765
116630000 0.764998
116631000 0.764991
116632000 0.764986
116633000 0.764979
116634000 0.764978
116635000 0.764972
116636000 0.764965
116637000 0.764969
116638000 0.764977
116639000 0.764972
116640000 0.764974
116641000 0.764971
116642000 0.764962
116643000 0.764959
116644000 0.764952
116645000 0.764942
116646000 0.764945
116647000 0.764953
116648000 0.76495
116649000 0.764946
116650000 0.764944
116651000 0.764945
116652000 0.764939
116653000 0.764936
116654000 0.764936
116655000 0.764942
116656000 0.764953
116657000 0.764961
116658000 0.764951
116659000 0.764944
116660000 0.764937
116661000 0.764924
116662000 0.76491
116663000 0.764919
116664000 0.76492
116665000 0.764922
116666000 0.764932
116667000 0.764937
116668000 0.764936
116669000 0.764943
116670000 0.764933
116671000 0.764921
116672000 0.764913
116673000 0.764907
116674000 0.764903
116675000 0.764894
116676000 0.764883
116677000 0.764867
116678000 0.764869
116679000 0.764864
116680000 0.764861
116681000 0.764856
116682000 0.764852
116683000 0.76485
116684000 0.76485
116685000 0.764849
116686000 0.764854
116687000 0.764847
116688000 0.764843
116689000 0.764838
116690000 0.764836
116691000 0.764823
116692000 0.764811
116693000 0.7648
116694000 0.764793
116695000 0.764791
116696000 0.764791
116697000 0.764789
116698000 0.764784
116699000 0.764783
116700000 0.764773
116701000 0.764769
116702000 0.764762
116703000 0.764757
116704000 0.764757
116705000 0.764766
116706000 0.764767
116707000 0.764754
116708000 0.764749
116709000 0.764748
116710000 0.764737
116711000 0.764738
116712000 0.764739
116713000 0.764734
116714000 0.764726
116715000 0.764722
116716000 0.764717
116717000 0.764707
116718000 0.7647
116719000 0.764709
116720000 0.764711
116721000 0.764706
116722000 0.764704
116723000 0.764712
116724000 0.764721
116725000 0.764731
116726000 0.764729
116727000 0.764721
116728000 0.764718
116729000 0.764714
116730000 0.764711
116731000 0.764713
116732000 0.764711
116733000 0.764718
116734000 0.764717
116735000 0.764718
116736000 0.764716
116737000 0.764706
116738000 0.764702
116739000 0.764696
116740000 0.764687
116741000 0.764681
116742000 0.764676
116743000 0.764676
116744000 0.764681
116745000 0.764676
116746000 0.764661
116747000 0.764646
116748000 0.764629
116749000 0.764616
116750000 0.764607
116751000 0.7646
116752000 0.764599
116753000 0.764595
116754000 0.764579
116755000 0.764576
116756000 0.764575
116757000 0.764569
116758000 0.764561
116759000 0.764544
116760000 0.764539
116761000 0.764529
116762000 0.764518
116763000 0.764515
116764000 0.76451
116765000 0.764505
116766000 0.764501
116767000 0.764506
116768000 0.76451
116769000 0.764509
116770000 0.764511
116771000 0.76451
116772000 0.764504
116773000 0.764496
116774000 0.764482
116775000 0.764467
116776000 0.76446
116777000 0.764453
116778000 0.764448
116779000 0.764449
116780000 0.764445
116781000 0.764435
116782000 0.764425
116783000 0.764424
116784000 0.764419
116785000 0.764416
116786000 0.764409
116787000 0.764405
116788000 0.764402
116789000 0.764412
116790000 0.764412
116791000 0.764411
116792000 0.764402
116793000 0.764405
116794000 0.764396
116795000 0.764394
116796000 0.764389
116797000 0.764386
116798000 0.764381
116799000 0.76438
116800000 0.764376
116801000 0.764376
116802000 0.764376
116803000 0.764373
116804000 0.764361
116805000 0.764364
116806000 0.764359
116807000 0.764353
116808000 0.764353
116809000 0.764348
116810000 0.764347
116811000 0.764341
116812000 0.764334
116813000 0.764327
116814000 0.764321
116815000 0.764311
116816000 0.764311
116817000 0.764304
116818000 0.764301
116819000 0.764298
116820000 0.764303
116821000 0.764308
116822000 0.764304
116823000 0.764307
116824000 0.764309
116825000 0.764311
116826000 0.764305
116827000 0.764304
116828000 0.764303
116829000 0.764303
116830000 0.764306
116831000 0.764307
116832000 0.764301
116833000 0.764293
116834000 0.764292
116835000 0.76428
116836000 0.764282
116837000 0.764277
116838000 0.764277
116839000 0.764277
116840000 0.764266
116841000 0.764267
116842000 0.764264
116843000 0.764268
116844000 0.764264
116845000 0.764259
116846000 0.764262
116847000 0.764262
116848000 0.764262
116849000 0.764261
116850000 0.76426
116851000 0.764264
116852000 0.764275
116853000 0.76428
116854000 0.764291
116855000 0.764299
116856000 0.764305
116857000 0.764316
116858000 0.764321
116859000 0.764322
116860000 0.764329
116861000 0.764331
116862000 0.764332
116863000 0.76433
116864000 0.764327
116865000 0.76433
116866000 0.764335
116867000 0.764337
116868000 0.764336
116869000 0.76434
116870000 0.764347
116871000 0.764349
116872000 0.764347
116873000 0.764349
116874000 0.764353
116875000 0.764354
116876000 0.764358
116877000 0.764363
116878000 0.764366
116879000 0.764367
116880000 0.764364
116881000 0.764364
116882000 0.76436
116883000 0.764359
116884000 0.764361
116885000 0.764357
116886000 0.764348
116887000 0.764349
116888000 0.764351
116889000 0.764355
116890000 0.764347
116891000 0.764347
116892000 0.764351
116893000 0.764349
116894000 0.764354
116895000 0.764358
116896000 0.764356
116897000 0.764358
116898000 0.764346
116899000 0.764343
116900000 0.76434
116901000 0.764335
116902000 0.764333
116903000 0.764326
116904000 0.764322
116905000 0.764307
116906000 0.764302
116907000 0.764274
116908000 0.764267
116909000 0.764256
116910000 0.764241
116911000 0.764236
116912000 0.764233
116913000 0.764233
116914000 0.76424
116915000 0.764246
116916000 0.764248
116917000 0.764242
116918000 0.764241
116919000 0.764235
116920000 0.764231
116921000 0.764226
116922000 0.764223
116923000 0.764218
116924000 0.764223
116925000 0.764223
116926000 0.764224
116927000 0.764218
116928000 0.764211
116929000 0.764204
116930000 0.764198
116931000 0.764186
116932000 0.764182
116933000 0.764174
116934000 0.764174
116935000 0.764164
116936000 0.764165
116937000 0.76416
116938000 0.764161
116939000 0.764157
116940000 0.764154
116941000 0.764151
116942000 0.764147
116943000 0.764147
116944000 0.76414
116945000 0.764132
116946000 0.764122
116947000 0.764122
116948000 0.764118
116949000 0.764124
116950000 0.764128
116951000 0.764134
116952000 0.764132
116953000 0.764131
116954000 0.764128
116955000 0.764135
116956000 0.764136
116957000 0.76414
116958000 0.764148
116959000 0.764147
116960000 0.764153
116961000 0.764155
116962000 0.764156
116963000 0.764158
116964000 0.764154
116965000 0.764155
116966000 0.764155
116967000 0.764152
116968000 0.76415
116969000 0.764149
116970000 0.764145
116971000 0.764139
116972000 0.764139
116973000 0.764144
116974000 0.764146
116975000 0.764149
116976000 0.764157
116977000 0.764161
116978000 0.764172
116979000 0.764179
116980000 0.764192
116981000 0.7642
116982000 0.764199
116983000 0.764192
116984000 0.764189
116985000 0.764189
116986000 0.76419
116987000 0.76419
116988000 0.764196
116989000 0.764199
116990000 0.764201
116991000 0.764206
116992000 0.764211
116993000 0.764217
116994000 0.764224
116995000 0.764226
116996000 0.764223
116997000 0.764217
116998000 0.764216
116999000 0.764214
117000000 0.764205
117001000 0.764199
117002000 0.764194
117003000 0.764188
117004000 0.764182
117005000 0.764177
117006000 0.764171
117007000 0.764166
117008000 0.76416
117009000 0.764155
117010000 0.764149
117011000 0.764144
117012000 0.764139
117013000 0.764133
117014000 0.764128
117015000 0.764122
117016000 0.764117
117017000 0.764112
117018000 0.764106
117019000 0.764101
117020000 0.764096
117021000 0.76409
117022000 0.764085
117023000 0.76408
117024000 0.764075
117025000 0.764069
117026000 0.764064
117027000 0.764059
117028000 0.764054
117029000 0.764049
117030000 0.764044
117031000 0.764038
117032000 0.764033
117033000 0.764028
117034000 0.764023
117035000 0.764018
117036000 0.764013
117037000 0.764008
117038000 0.764003
117039000 0.763998
117040000 0.763993
117041000 0.763988
117042000 0.763983
117043000 0.763978
117044000 0.763973
117045000 0.763968
117046000 0.763963
117047000 0.763958
117048000 0.763954
117049000 0.763949
117050000 0.763944
117051000 0.763939
117052000 0.763934
117053000 0.763929
117054000 0.763925
117055000 0.76392
117056000 0.763915
117057000 0.76391
117058000 0.763906
117059000 0.763901
117060000 0.763896
117061000 0.763891
117062000 0.763887
117063000 0.763882
117064000 0.763878
117065000 0.763873
117066000 0.763868
117067000 0.763864
117068000 0.763859
117069000 0.763854
117070000 0.76385
117071000 0.763845
117072000 0.763841
117073000 0.763836
117074000 0.763832
117075000 0.763827
117076000 0.763823
117077000 0.763818
117078000 0.763814
117079000 0.763809
117080000 0.763805
117081000 0.763801
117082000 0.763796
117083000 0.763792
117084000 0.763788
117085000 0.763783
117086000 0.763779
117087000 0.763774
117088000 0.76377
117089000 0.763766
117090000 0.763762
117091000 0.763757
117092000 0.763753
117093000 0.763749
117094000 0.763744
117095000 0.76374
117096000 0.763736
117097000 0.763732
117098000 0.763728
117099000 0.763723
117100000 0.763719
117101000 0.763715
117102000 0.763711
117103000 0.763707
117104000 0.763703
117105000 0.763699
117106000 0.763695
117107000 0.763691
117108000 0.763686
117109000 0.763682
117110000 0.763678
117111000 0.763674
117112000 0.76367
117113000 0.763666
117114000 0.763662
117115000 0.763658
117116000 0.763654
117117000 0.76365
117118000 0.763646
117119000 0.763643
117120000 0.763639
117121000 0.763635
117122000 0.763631
117123000 0.763627
117124000 0.763623
117125000 0.763619
117126000 0.763615
117127000 0.763612
117128000 0.763608
117129000 0.763604
117130000 0.7636
117131000 0.763596
117132000 0.763593
117133000 0.763589
117134000 0.763585
117135000 0.763581
117136000 0.763578
117137000 0.763574
117138000 0.76357
117139000 0.763566
117140000 0.763563
117141000 0.763559
117142000 0.763555
117143000 0.763552
117144000 0.763548
117145000 0.763544
117146000 0.763541
117147000 0.763537
117148000 0.763534
117149000 0.76353
117150000 0.763527
117151000 0.763523
117152000 0.763519
117153000 0.763516
117154000 0.763512
117155000 0.763509
117156000 0.763505
117157000 0.763502
117158000 0.763498
117159000 0.763495
117160000 0.763491
117161000 0.763488
117162000 0.763484
117163000 0.763481
117164000 0.763478
117165000 0.763474
117166000 0.763471
117167000 0.763467
117168000 0.763464
117169000 0.763461
117170000 0.763457
117171000 0.763454
117172000 0.763451
117173000 0.763447
117174000 0.763444
117175000 0.763441
117176000 0.763437
117177000 0.763434
117178000 0.763431
117179000 0.763428
117180000 0.763424
117181000 0.763421
117182000 0.763418
117183000 0.763415
117184000 0.763411
117185000 0.763408
117186000 0.763405
117187000 0.763402
117188000 0.763399
117189000 0.763396
117190000 0.763392
117191000 0.763389
117192000 0.763386
117193000 0.763383
117194000 0.76338
117195000 0.763377
117196000 0.763374
117197000 0.763371
117198000 0.763368
117199000 0.763364
117200000 0.763361
117201000 0.763358
117202000 0.763355
117203000 0.763352
117204000 0.763349
117205000 0.763346
117206000 0.763343
117207000 0.76334
117208000 0.763337
117209000 0.763334
117210000 0.763331
117211000 0.763329
117212000 0.763326
117213000 0.763323
117214000 0.76332
117215000 0.763317
117216000 0.763314
117217000 0.763311
117218000 0.763308
117219000 0.763305
117220000 0.763302
117221000 0.7633
117222000 0.763297
117223000 0.763294
117224000 0.763291
117225000 0.763288
117226000 0.763285
117227000 0.763283
117228000 0.76328
117229000 0.763277
117230000 0.763274
117231000 0.763272
117232000 0.763269
117233000 0.763266
117234000 0.763263
117235000 0.763261
117236000 0.763258
117237000 0.763255
117238000 0.763252
117239000 0.76325
117240000 0.763247
117241000 0.763244
117242000 0.763242
117243000 0.763239
117244000 0.763236
117245000 0.763234
117246000 0.763231
117247000 0.763229
117248000 0.763226
117249000 0.763223
117250000 0.763221
117251000 0.763218
117252000 0.763216
117253000 0.763213
117254000 0.763211
117255000 0.763208
117256000 0.763205
117257000 0.763203
117258000 0.7632
117259000 0.763198
117260000 0.763195
117261000 0.763193
117262000 0.76319
117263000 0.763188
117264000 0.763185
117265000 0.763183
117266000 0.76318
117267000 0.763178
117268000 0.763176
117269000 0.763173
117270000 0.763171
117271000 0.763168
117272000 0.763166
117273000 0.763164
117274000 0.763161
117275000 0.763159
117276000 0.763156
117277000 0.763154
117278000 0.763152
117279000 0.763149
117280000 0.763147
117281000 0.763145
117282000 0.763142
117283000 0.76314
117284000 0.763138
117285000 0.763135
117286000 0.763133
117287000 0.763131
117288000 0.763128
117289000 0.763126
117290000 0.763124
117291000 0.763122
117292000 0.763119
117293000 0.763117
117294000 0.763115
117295000 0.763113
117296000 0.763111
117297000 0.763108
117298000 0.763106
117299000 0.763104
117300000 0.763102
117301000 0.7631
117302000 0.763097
117303000 0.763095
117304000 0.763093
117305000 0.763091
117306000 0.763089
117307000 0.763087
117308000 0.763085
117309000 0.763082
117310000 0.76308
117311000 0.763078
117312000 0.763076
117313000 0.763074
117314000 0.763072
117315000 0.76307
117316000 0.763068
117317000 0.763066
117318000 0.763064
117319000 0.763062
117320000 0.76306
117321000 0.763058
117322000 0.763056
117323000 0.763054
117324000 0.763052
117325000 0.76305
117326000 0.763048
117327000 0.763046
117328000 0.763044
117329000 0.763042
117330000 0.76304
117331000 0.763038
117332000 0.763036
117333000 0.763034
117334000 0.763032
117335000 0.76303
117336000 0.763028
117337000 0.763026
117338000 0.763024
117339000 0.763022
117340000 0.76302
117341000 0.763019
117342000 0.763017
117343000 0.763015
117344000 0.763013
117345000 0.763011
117346000 0.763009
117347000 0.763007
117348000 0.763006
117349000 0.763004
117350000 0.763002
117351000 0.763
117352000 0.762998
117353000 0.762996
117354000 0.762995
117355000 0.762993
117356000 0.762991
117357000 0.762989
117358000 0.762988
117359000 0.762986
117360000 0.762984
117361000 0.762982
117362000 0.762981
117363000 0.762979
117364000 0.762977
117365000 0.762975
117366000 0.762974
117367000 0.762972
117368000 0.76297
117369000 0.762969
117370000 0.762967
117371000 0.762965
117372000 0.762964
117373000 0.762962
117374000 0.76296
117375000 0.762959
117376000 0.762957
117377000 0.762955
117378000 0.762954
117379000 0.762952
117380000 0.76295
117381000 0.762949
117382000 0.762947
117383000 0.762946
117384000 0.762944
117385000 0.762942
117386000 0.762941
117387000 0.762939
117388000 0.762938
117389000 0.762936
117390000 0.762934
117391000 0.762933
117392000 0.762931
117393000 0.76293
117394000 0.762928
117395000 0.762927
117396000 0.762925
117397000 0.762924
117398000 0.762922
117399000 0.762921
117400000 0.762919
117401000 0.762918
117402000 0.762916
117403000 0.762915
117404000 0.762913
117405000 0.762912
117406000 0.76291
117407000 0.762909
117408000 0.762907
117409000 0.762906
117410000 0.762905
117411000 0.762903
117412000 0.762902
117413000 0.7629
117414000 0.762899
117415000 0.762897
117416000 0.762896
117417000 0.762895
117418000 0.762893
117419000 0.762892
117420000 0.762891
117421000 0.762889
117422000 0.762888
117423000 0.762886
117424000 0.762885
117425000 0.762884
117426000 0.762882
117427000 0.762881
117428000 0.76288
117429000 0.762878
117430000 0.762877
117431000 0.762876
117432000 0.762874
117433000 0.762873
117434000 0.762872
117435000 0.762871
117436000 0.762869
117437000 0.762868
117438000 0.762867
117439000 0.762865
117440000 0.762864
117441000 0.762863
117442000 0.762862
117443000 0.76286
117444000 0.762859
117445000 0.762858
117446000 0.762857
117447000 0.762856
117448000 0.762854
117449000 0.762853
117450000 0.762852
117451000 0.762851
117452000 0.76285
117453000 0.762848
117454000 0.762847
117455000 0.762846
117456000 0.762845
117457000 0.762844
117458000 0.762842
117459000 0.762841
117460000 0.76284
117461000 0.762839
117462000 0.762838
117463000 0.762837
117464000 0.762836
117465000 0.762835
117466000 0.762833
117467000 0.762832
117468000 0.762831
117469000 0.76283
117470000 0.762829
117471000 0.762828
117472000 0.762827
117473000 0.762826
117474000 0.762825
117475000 0.762824
117476000 0.762822
117477000 0.762821
117478000 0.76282
117479000 0.762819
117480000 0.762818
117481000 0.762817
117482000 0.762816
117483000 0.762815
117484000 0.762814
117485000 0.762813
117486000 0.762812
117487000 0.762811
117488000 0.76281
117489000 0.762809
117490000 0.762808
117491000 0.762807
117492000 0.762806
117493000 0.762805
117494000 0.762804
117495000 0.762803
117496000 0.762802
117497000 0.762801
117498000 0.7628
117499000 0.762799
117500000 0.762798
117501000 0.762798
117502000 0.762797
117503000 0.762796
117504000 0.762795
117505000 0.762794
117506000 0.762793
117507000 0.762792
117508000 0.762791
117509000 0.76279
117510000 0.762789
117511000 0.762788
117512000 0.762788
117513000 0.762787
117514000 0.762786
117515000 0.762785
117516000 0.762784
117517000 0.762783
117518000 0.762782
117519000 0.762782
117520000 0.762781
117521000 0.76278
117522000 0.762779
117523000 0.762778
117524000 0.762777
117525000 0.762777
117526000 0.762776
117527000 0.762775
117528000 0.762774
117529000 0.762773
117530000 0.762772
117531000 0.762772
117532000 0.762771
117533000 0.76277
117534000 0.762769
117535000 0.762769
117536000 0.762768
117537000 0.762767
117538000 0.762766
117539000 0.762766
117540000 0.762765
117541000 0.762764
117542000 0.762763
117543000 0.762763
117544000 0.762762
117545000 0.762761
117546000 0.76276
117547000 0.76276
117548000 0.762759
117549000 0.762758
117550000 0.762758
117551000 0.762757
